product,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
Shield,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socorro,0.4764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.011764705882352941,0.023529411764705882,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.3352941176470588,0.0,0.0,0.0,0.0,0.041176470588235294,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taskcluster,0.5347593582887701,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0053475935828877,0.0053475935828877,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0481283422459893,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech Evangelism Graveyard,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tecken,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Testing,0.5569547796222095,0.00844304522037779,0.0,0.015311963365769891,0.0,0.0,0.0,0.00014310246136233542,0.00014310246136233542,0.0,0.0,0.00014310246136233542,0.00014310246136233542,0.00014310246136233542,0.0007155123068116772,0.05552375500858615,0.0004293073840870063,0.0,0.0025758443045220377,0.007870635374928448,0.0005724098454493417,0.0,0.00014310246136233542,0.05323411562678878,0.0004293073840870063,0.005580995993131082,0.001001717229536348,0.0,0.00014310246136233542,0.001001717229536348,0.0004293073840870063,0.00028620492272467084,0.00014310246136233542,0.004149971379507728,0.00028620492272467084,0.00014310246136233542,0.00028620492272467084,0.0,0.0,0.004436176302232398,0.0004293073840870063,0.0028620492272467086,0.0034344590726960505,0.00028620492272467084,0.00014310246136233542,0.0004293073840870063,0.0011448196908986834,0.0008586147681740126,0.002432741843159702,0.0021465369204350317,0.00028620492272467084,0.0,0.019032627361190612,0.0004293073840870063,0.06325128792215226,0.0015741270749856898,0.0004293073840870063,0.0007155123068116772,0.0004293073840870063,0.00028620492272467084,0.008013737836290785,0.0005724098454493417,0.0067258156840297656,0.002003434459072696,0.0011448196908986834,0.0,0.00014310246136233542,0.0,0.0,0.00014310246136233542,0.00014310246136233542,0.00014310246136233542,0.0005724098454493417,0.0067258156840297656,0.0014310246136233543,0.0,0.0,0.0,0.0007155123068116772,0.0,0.0,0.0014310246136233543,0.00028620492272467084,0.00014310246136233542,0.0007155123068116772,0.0004293073840870063,0.0,0.0031482541499713796,0.07026330852890669,0.0,0.0,0.0017172295363480253,0.002432741843159702,0.0,0.0,0.06267887807670292,0.006868918145392101
Testing Graveyard,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
Thunderbird,0.45963060686015833,0.0,0.002638522427440633,0.0,0.0005277044854881266,0.0,0.0,0.002638522427440633,0.0,0.0021108179419525065,0.0079155672823219,0.0,0.0,0.0,0.0,0.0010554089709762533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28073878627968335,0.0005277044854881266,0.0,0.0,0.013720316622691292,0.0,0.0015831134564643799,0.0021108179419525065,0.0063324538258575196,0.0015831134564643799,0.0031662269129287598,0.008970976253298154,0.0010554089709762533,0.0,0.0,0.0,0.0,0.0015831134564643799,0.0,0.002638522427440633,0.0,0.0005277044854881266,0.0,0.002638522427440633,0.0,0.016358839050131926,0.0021108179419525065,0.0010554089709762533,0.0,0.0063324538258575196,0.0733509234828496,0.005277044854881266,0.0,0.0005277044854881266,0.0005277044854881266,0.0,0.0005277044854881266,0.0010554089709762533,0.0005277044854881266,0.0,0.0,0.019525065963060684,0.0,0.0021108179419525065,0.0010554089709762533,0.007387862796833773,0.0,0.0,0.0,0.0005277044854881266,0.0,0.01108179419525066,0.00474934036939314,0.0005277044854881266,0.0,0.0005277044854881266,0.0005277044854881266,0.0079155672823219,0.0,0.0,0.0,0.023746701846965697,0.0005277044854881266,0.0,0.0005277044854881266,0.0021108179419525065,0.002638522427440633,0.0,0.0,0.0005277044854881266,0.0021108179419525065,0.0005277044854881266,0.0
Toolkit,0.5075606844409073,0.002785515320334262,0.001392757660167131,0.0,0.00019896538002387584,0.047154795065658575,0.03402307998408277,0.0019896538002387586,0.0003979307600477517,0.0017906884202148826,0.0029844807003581377,0.0003979307600477517,0.0003979307600477517,0.0003979307600477517,0.0,0.0007958615200955034,0.0,0.00238758456028651,0.0,0.0,0.0007958615200955034,0.0,0.00019896538002387584,0.0,0.004178272980501393,0.0009948269001193793,0.00019896538002387584,0.00019896538002387584,0.010744130521289296,0.004377238360525269,0.04974134500596896,0.003979307600477517,0.010147234381217668,0.006366892160764027,0.0003979307600477517,0.05133306804615997,0.0015917230401910067,0.00019896538002387584,0.001193792280143255,0.0031834460803820135,0.003979307600477517,0.006565857540787903,0.0007958615200955034,0.0009948269001193793,0.001193792280143255,0.0009948269001193793,0.0019896538002387586,0.00238758456028651,0.0,0.027457222443294866,0.0015917230401910067,0.0003979307600477517,0.0,0.010147234381217668,0.06486271388778353,0.001193792280143255,0.0015917230401910067,0.002785515320334262,0.004178272980501393,0.0009948269001193793,0.0021886191802626344,0.0021886191802626344,0.0003979307600477517,0.00019896538002387584,0.0,0.008953442101074413,0.0003979307600477517,0.010147234381217668,0.0005968961400716276,0.0009948269001193793,0.0003979307600477517,0.00019896538002387584,0.0,0.0003979307600477517,0.0,0.00716275368085953,0.0003979307600477517,0.0009948269001193793,0.00019896538002387584,0.004377238360525269,0.0,0.01293274970155193,0.003780342220453641,0.009948269001193792,0.014723438121766812,0.016116195781933945,0.0,0.00019896538002387584,0.00019896538002387584,0.006565857540787903,0.004576203740549145,0.0003979307600477517,0.0,0.0005968961400716276,0.001193792280143255,0.0,0.0
Toolkit Graveyard,0.6666666666666666,0.007936507936507936,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.03968253968253968,0.0,0.0,0.0,0.007936507936507936,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tracking,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tracking Graveyard,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tree Management,0.6456692913385826,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.015748031496062992,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299212598425197,0.0,0.0,0.0,0.0,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.0,0.031496062992125984,0.07086614173228346,0.007874015748031496,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.007874015748031496,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tree Management Graveyard,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
User Experience Design Graveyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
User Research,0.8181818181818182,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Web Apps Graveyard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Web Compatibility,0.34635691657866946,0.0010559662090813093,0.0,0.0,0.0,0.0,0.0010559662090813093,0.005279831045406547,0.0,0.0,0.0,0.0010559662090813093,0.5015839493136219,0.0,0.005279831045406547,0.0010559662090813093,0.0,0.004223864836325237,0.0,0.0,0.008447729672650475,0.0,0.0,0.0021119324181626186,0.004223864836325237,0.0,0.0,0.0,0.0,0.0021119324181626186,0.0,0.0021119324181626186,0.04329461457233368,0.0031678986272439284,0.0,0.0031678986272439284,0.0021119324181626186,0.0,0.0,0.0010559662090813093,0.0,0.008447729672650475,0.0031678986272439284,0.0031678986272439284,0.0,0.0,0.0,0.0,0.0,0.0010559662090813093,0.0,0.0,0.0,0.0,0.010559662090813094,0.0021119324181626186,0.0,0.0,0.0021119324181626186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031678986272439284,0.0,0.0010559662090813093,0.0,0.0,0.0,0.0,0.0,0.005279831045406547,0.005279831045406547,0.0010559662090813093,0.0,0.0010559662090813093,0.0,0.008447729672650475,0.0,0.0,0.0,0.0021119324181626186,0.0,0.0,0.0,0.0010559662090813093,0.0010559662090813093,0.0,0.0,0.0010559662090813093,0.0,0.0,0.0
WebExtensions,0.6231617647058824,0.0027573529411764708,0.0,0.0,0.0,0.0,0.0,0.0009191176470588235,0.0009191176470588235,0.0027573529411764708,0.0055147058823529415,0.0027573529411764708,0.0009191176470588235,0.0,0.0,0.0009191176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001838235294117647,0.0009191176470588235,0.0,0.0009191176470588235,0.001838235294117647,0.006433823529411764,0.025735294117647058,0.007352941176470588,0.003676470588235294,0.011029411764705883,0.0027573529411764708,0.001838235294117647,0.0027573529411764708,0.0,0.0,0.007352941176470588,0.0,0.001838235294117647,0.0,0.0,0.0,0.0,0.0027573529411764708,0.0009191176470588235,0.0,0.009191176470588236,0.001838235294117647,0.0009191176470588235,0.0,0.0055147058823529415,0.11948529411764706,0.0009191176470588235,0.003676470588235294,0.030330882352941176,0.007352941176470588,0.0,0.0,0.0,0.0009191176470588235,0.0,0.0,0.0,0.0009191176470588235,0.0,0.0,0.0,0.0009191176470588235,0.0,0.0,0.0009191176470588235,0.0,0.0009191176470588235,0.0,0.0,0.0,0.0009191176470588235,0.0,0.004595588235294118,0.0027573529411764708,0.02389705882352941,0.0009191176470588235,0.013786764705882353,0.0,0.0,0.003676470588235294,0.007352941176470588,0.013786764705882353,0.0,0.0,0.01011029411764706,0.013786764705882353,0.0,0.0
Websites,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Webtools,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Webtools Graveyard,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addons.mozilla.org Graveyard,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bugzilla.mozilla.org,0.5220264317180616,0.0,0.0022026431718061676,0.0,0.006607929515418502,0.0,0.0022026431718061676,0.006607929515418502,0.0022026431718061676,0.0,0.0,0.0022026431718061676,0.0,0.0022026431718061676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013215859030838,0.0,0.0,0.0,0.0,0.0,0.0022026431718061676,0.004405286343612335,0.015418502202643172,0.0,0.006607929515418502,0.006607929515418502,0.00881057268722467,0.0,0.0,0.0022026431718061676,0.0,0.3039647577092511,0.00881057268722467,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.011013215859030838,0.0,0.0,0.0022026431718061676,0.0,0.011013215859030838,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006607929515418502,0.0,0.0,0.0,0.0022026431718061676,0.0,0.0,0.0,0.015418502202643172,0.0,0.0022026431718061676,0.004405286343612335,0.015418502202643172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
developer.mozilla.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
developer.mozilla.org Graveyard,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mozilla.org,0.7571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.02857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
mozilla.org Graveyard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
